station,valid,lon,lat,drct,sped,gust_mph,peak_wind_gust_mph,peak_wind_drct,peak_wind_time
SPW,2020-09-07 17:15,-95.2101,43.1682,40.00,12.65,M,M,M,M
SPW,2020-09-07 17:20,-95.2101,43.1682,30.00,11.50,18.40,M,M,M
SPW,2020-09-07 17:30,-95.2101,43.1682,20.00,12.65,M,M,M,M
SPW,2020-09-07 17:35,-95.2101,43.1682,20.00,12.65,M,M,M,M
SPW,2020-09-07 17:40,-95.2101,43.1682,30.00,16.10,21.85,M,M,M
SPW,2020-09-07 17:50,-95.2101,43.1682,20.00,16.10,21.85,M,M,M
SPW,2020-09-07 17:53,-95.2101,43.1682,30.00,14.95,23.00,M,M,M
SPW,2020-09-07 17:55,-95.2101,43.1682,30.00,14.95,20.70,M,M,M
SPW,2020-09-07 18:05,-95.2101,43.1682,10.00,12.65,M,M,M,M
SPW,2020-09-07 18:10,-95.2101,43.1682,50.00,12.65,M,M,M,M
SPW,2020-09-07 18:15,-95.2101,43.1682,40.00,16.10,M,M,M,M
SPW,2020-09-07 18:20,-95.2101,43.1682,40.00,14.95,20.70,M,M,M
SPW,2020-09-07 18:30,-95.2101,43.1682,30.00,14.95,M,M,M,M
SPW,2020-09-07 18:35,-95.2101,43.1682,20.00,17.25,M,M,M,M
SPW,2020-09-07 18:45,-95.2101,43.1682,40.00,12.65,M,M,M,M
SPW,2020-09-07 18:50,-95.2101,43.1682,20.00,18.40,M,M,M,M
SPW,2020-09-07 18:53,-95.2101,43.1682,20.00,17.25,26.45,M,M,M
SPW,2020-09-07 18:55,-95.2101,43.1682,20.00,18.40,M,M,M,M
SPW,2020-09-07 19:00,-95.2101,43.1682,10.00,16.10,M,M,M,M
SPW,2020-09-07 19:10,-95.2101,43.1682,30.00,19.55,M,M,M,M
SPW,2020-09-07 19:15,-95.2101,43.1682,30.00,17.25,M,M,M,M
SPW,2020-09-07 19:20,-95.2101,43.1682,20.00,18.40,M,M,M,M
SPW,2020-09-07 19:25,-95.2101,43.1682,40.00,18.40,M,M,M,M
SPW,2020-09-07 19:35,-95.2101,43.1682,30.00,17.25,M,M,M,M
SPW,2020-09-07 19:40,-95.2101,43.1682,20.00,16.10,M,M,M,M
SPW,2020-09-07 19:45,-95.2101,43.1682,30.00,18.40,35.65,M,M,M
SPW,2020-09-07 19:50,-95.2101,43.1682,20.00,14.95,21.85,M,M,M
SPW,2020-09-07 19:53,-95.2101,43.1682,30.00,17.25,35.65,35.65,50.00,2020-09-07 19:45
SPW,2020-09-07 19:55,-95.2101,43.1682,40.00,12.65,M,M,M,M
SPW,2020-09-07 20:00,-95.2101,43.1682,10.00,16.10,M,M,M,M
SPW,2020-09-07 20:05,-95.2101,43.1682,30.00,20.70,M,M,M,M
SPW,2020-09-07 20:10,-95.2101,43.1682,10.00,17.25,M,M,M,M
SPW,2020-09-07 20:15,-95.2101,43.1682,20.00,19.55,25.30,M,M,M
SPW,2020-09-07 20:20,-95.2101,43.1682,10.00,21.85,27.60,M,M,M
SPW,2020-09-07 20:25,-95.2101,43.1682,10.00,21.85,27.60,M,M,M
SPW,2020-09-07 20:30,-95.2101,43.1682,10.00,19.55,M,M,M,M
SPW,2020-09-07 20:35,-95.2101,43.1682,20.00,19.55,25.30,M,M,M
SPW,2020-09-07 20:40,-95.2101,43.1682,20.00,21.85,M,M,M,M
SPW,2020-09-07 20:45,-95.2101,43.1682,20.00,20.70,M,M,M,M
SPW,2020-09-07 20:50,-95.2101,43.1682,10.00,20.70,27.60,M,M,M
SPW,2020-09-07 20:53,-95.2101,43.1682,20.00,21.85,29.90,31.05,10.00,2020-09-07 20:16
SPW,2020-09-07 20:55,-95.2101,43.1682,M,18.40,24.15,M,M,M
SPW,2020-09-07 21:00,-95.2101,43.1682,M,23.00,29.90,M,M,M
SPW,2020-09-07 21:05,-95.2101,43.1682,20.00,23.00,M,M,M,M
SPW,2020-09-07 21:10,-95.2101,43.1682,30.00,21.85,M,M,M,M
SPW,2020-09-07 21:15,-95.2101,43.1682,10.00,23.00,27.60,M,M,M
SPW,2020-09-07 21:20,-95.2101,43.1682,20.00,24.15,29.90,M,M,M
SPW,2020-09-07 21:25,-95.2101,43.1682,30.00,19.55,26.45,M,M,M
SPW,2020-09-07 21:30,-95.2101,43.1682,20.00,23.00,M,M,M,M
SPW,2020-09-07 21:35,-95.2101,43.1682,20.00,23.00,29.90,M,M,M
SPW,2020-09-07 21:40,-95.2101,43.1682,10.00,24.15,32.20,M,M,M
SPW,2020-09-07 21:45,-95.2101,43.1682,30.00,21.85,29.90,M,M,M
SPW,2020-09-07 21:50,-95.2101,43.1682,20.00,20.70,M,M,M,M
SPW,2020-09-07 21:53,-95.2101,43.1682,40.00,20.70,31.05,32.20,30.00,2020-09-07 21:01
SPW,2020-09-07 21:55,-95.2101,43.1682,30.00,23.00,29.90,M,M,M
SPW,2020-09-07 22:00,-95.2101,43.1682,40.00,23.00,M,M,M,M
SPW,2020-09-07 22:05,-95.2101,43.1682,40.00,21.85,26.45,M,M,M
SPW,2020-09-07 22:10,-95.2101,43.1682,30.00,18.40,27.60,M,M,M
SPW,2020-09-07 22:15,-95.2101,43.1682,30.00,20.70,26.45,M,M,M
SPW,2020-09-07 22:20,-95.2101,43.1682,30.00,20.70,32.20,32.20,30.00,2020-09-07 22:18
SPW,2020-09-07 22:25,-95.2101,43.1682,30.00,23.00,29.90,M,M,M
SPW,2020-09-07 22:35,-95.2101,43.1682,30.00,20.70,M,M,M,M
SPW,2020-09-07 22:38,-95.2101,43.1682,30.00,17.25,32.20,33.35,20.00,2020-09-07 22:23
SPW,2020-09-07 22:40,-95.2101,43.1682,30.00,18.40,27.60,M,M,M
SPW,2020-09-07 22:50,-95.2101,43.1682,30.00,17.25,M,M,M,M
SPW,2020-09-07 22:53,-95.2101,43.1682,40.00,20.70,31.05,33.35,20.00,2020-09-07 22:23
SPW,2020-09-07 22:55,-95.2101,43.1682,30.00,21.85,M,M,M,M
SPW,2020-09-07 23:00,-95.2101,43.1682,30.00,23.00,27.60,M,M,M
SPW,2020-09-07 23:05,-95.2101,43.1682,30.00,19.55,25.30,M,M,M
SPW,2020-09-07 23:10,-95.2101,43.1682,30.00,21.85,26.45,M,M,M
SPW,2020-09-07 23:20,-95.2101,43.1682,20.00,23.00,32.20,32.20,30.00,2020-09-07 23:18
SPW,2020-09-07 23:30,-95.2101,43.1682,30.00,19.55,M,M,M,M
SPW,2020-09-07 23:40,-95.2101,43.1682,30.00,19.55,25.30,M,M,M
SPW,2020-09-07 23:45,-95.2101,43.1682,30.00,18.40,26.45,M,M,M
SPW,2020-09-07 23:53,-95.2101,43.1682,30.00,19.55,33.35,39.10,30.00,2020-09-07 23:32
SPW,2020-09-07 23:55,-95.2101,43.1682,30.00,24.15,31.05,M,M,M
SPW,2020-09-08 00:00,-95.2101,43.1682,20.00,23.00,M,M,M,M
SPW,2020-09-08 00:05,-95.2101,43.1682,20.00,21.85,26.45,M,M,M
SPW,2020-09-08 00:15,-95.2101,43.1682,M,23.00,29.90,M,M,M
SPW,2020-09-08 00:20,-95.2101,43.1682,30.00,17.25,M,M,M,M
SPW,2020-09-08 00:25,-95.2101,43.1682,30.00,19.55,M,M,M,M
SPW,2020-09-08 00:40,-95.2101,43.1682,30.00,21.85,M,M,M,M
SPW,2020-09-08 00:45,-95.2101,43.1682,30.00,18.40,24.15,M,M,M
SPW,2020-09-08 00:50,-95.2101,43.1682,30.00,14.95,21.85,M,M,M
SPW,2020-09-08 00:53,-95.2101,43.1682,40.00,19.55,27.60,34.50,20.00,2020-09-08 00:01
SPW,2020-09-08 00:55,-95.2101,43.1682,30.00,19.55,M,M,M,M
SPW,2020-09-08 01:05,-95.2101,43.1682,20.00,16.10,M,M,M,M
SPW,2020-09-08 01:10,-95.2101,43.1682,40.00,16.10,M,M,M,M
SPW,2020-09-08 01:15,-95.2101,43.1682,30.00,17.25,M,M,M,M
SPW,2020-09-08 01:20,-95.2101,43.1682,20.00,16.10,M,M,M,M
SPW,2020-09-08 01:25,-95.2101,43.1682,30.00,17.25,M,M,M,M
SPW,2020-09-08 01:35,-95.2101,43.1682,30.00,18.40,25.30,M,M,M
SPW,2020-09-08 01:40,-95.2101,43.1682,30.00,14.95,M,M,M,M
SPW,2020-09-08 01:50,-95.2101,43.1682,30.00,17.25,M,M,M,M
SPW,2020-09-08 01:53,-95.2101,43.1682,20.00,20.70,27.60,M,M,M
SPW,2020-09-08 01:55,-95.2101,43.1682,20.00,17.25,25.30,M,M,M
SPW,2020-09-08 02:00,-95.2101,43.1682,30.00,20.70,26.45,M,M,M
SPW,2020-09-08 02:05,-95.2101,43.1682,30.00,18.40,25.30,M,M,M
SPW,2020-09-08 02:15,-95.2101,43.1682,20.00,17.25,25.30,M,M,M
SPW,2020-09-08 02:25,-95.2101,43.1682,20.00,20.70,25.30,M,M,M
SPW,2020-09-08 02:30,-95.2101,43.1682,20.00,21.85,M,M,M,M
SPW,2020-09-08 02:35,-95.2101,43.1682,20.00,19.55,M,M,M,M
SPW,2020-09-08 02:40,-95.2101,43.1682,20.00,16.10,25.30,M,M,M
SPW,2020-09-08 02:50,-95.2101,43.1682,20.00,19.55,26.45,M,M,M
SPW,2020-09-08 02:53,-95.2101,43.1682,20.00,20.70,31.05,31.05,20.00,2020-09-08 02:27
SPW,2020-09-08 02:55,-95.2101,43.1682,M,19.55,M,M,M,M
SPW,2020-09-08 03:00,-95.2101,43.1682,20.00,14.95,21.85,M,M,M
SPW,2020-09-08 03:05,-95.2101,43.1682,20.00,20.70,M,M,M,M
SPW,2020-09-08 03:15,-95.2101,43.1682,20.00,18.40,24.15,M,M,M
SPW,2020-09-08 03:20,-95.2101,43.1682,20.00,17.25,27.60,M,M,M
SPW,2020-09-08 03:25,-95.2101,43.1682,20.00,16.10,M,M,M,M
SPW,2020-09-08 03:30,-95.2101,43.1682,20.00,21.85,26.45,M,M,M
SPW,2020-09-08 03:35,-95.2101,43.1682,20.00,16.10,M,M,M,M
SPW,2020-09-08 03:45,-95.2101,43.1682,20.00,14.95,M,M,M,M
SPW,2020-09-08 03:50,-95.2101,43.1682,20.00,16.10,21.85,M,M,M
SPW,2020-09-08 03:53,-95.2101,43.1682,30.00,17.25,24.15,29.90,20.00,2020-09-08 03:16
SPW,2020-09-08 03:55,-95.2101,43.1682,30.00,17.25,M,M,M,M
SPW,2020-09-08 04:00,-95.2101,43.1682,20.00,20.70,25.30,M,M,M
SPW,2020-09-08 04:05,-95.2101,43.1682,20.00,20.70,25.30,M,M,M
SPW,2020-09-08 04:10,-95.2101,43.1682,30.00,20.70,M,M,M,M
SPW,2020-09-08 04:15,-95.2101,43.1682,30.00,14.95,M,M,M,M
SPW,2020-09-08 04:30,-95.2101,43.1682,20.00,20.70,M,M,M,M
SPW,2020-09-08 04:35,-95.2101,43.1682,20.00,17.25,29.90,M,M,M
SPW,2020-09-08 04:45,-95.2101,43.1682,M,18.40,M,M,M,M
SPW,2020-09-08 04:50,-95.2101,43.1682,20.00,12.65,M,M,M,M
SPW,2020-09-08 04:53,-95.2101,43.1682,30.00,18.40,25.30,33.35,20.00,2020-09-08 04:01
SPW,2020-09-08 04:55,-95.2101,43.1682,30.00,19.55,25.30,M,M,M
SPW,2020-09-08 05:00,-95.2101,43.1682,30.00,17.25,M,M,M,M
SPW,2020-09-08 05:05,-95.2101,43.1682,20.00,20.70,M,M,M,M
SPW,2020-09-08 05:10,-95.2101,43.1682,30.00,18.40,25.30,M,M,M
SPW,2020-09-08 05:15,-95.2101,43.1682,30.00,18.40,24.15,M,M,M
SPW,2020-09-08 05:25,-95.2101,43.1682,20.00,17.25,M,M,M,M
SPW,2020-09-08 05:30,-95.2101,43.1682,30.00,17.25,M,M,M,M
SPW,2020-09-08 05:35,-95.2101,43.1682,30.00,12.65,M,M,M,M
SPW,2020-09-08 05:40,-95.2101,43.1682,30.00,16.10,M,M,M,M
SPW,2020-09-08 05:50,-95.2101,43.1682,40.00,14.95,M,M,M,M
SPW,2020-09-08 05:53,-95.2101,43.1682,30.00,17.25,M,M,M,M
SPW,2020-09-08 05:55,-95.2101,43.1682,30.00,14.95,M,M,M,M
SPW,2020-09-08 06:00,-95.2101,43.1682,30.00,17.25,25.30,M,M,M
SPW,2020-09-08 06:05,-95.2101,43.1682,40.00,12.65,M,M,M,M
SPW,2020-09-08 06:10,-95.2101,43.1682,40.00,12.65,M,M,M,M
SPW,2020-09-08 06:15,-95.2101,43.1682,40.00,14.95,M,M,M,M
SPW,2020-09-08 06:20,-95.2101,43.1682,40.00,11.50,M,M,M,M
SPW,2020-09-08 06:30,-95.2101,43.1682,40.00,12.65,M,M,M,M
SPW,2020-09-08 06:35,-95.2101,43.1682,40.00,12.65,M,M,M,M
SPW,2020-09-08 06:40,-95.2101,43.1682,40.00,12.65,M,M,M,M
SPW,2020-09-08 06:50,-95.2101,43.1682,40.00,11.50,M,M,M,M
SPW,2020-09-08 06:53,-95.2101,43.1682,40.00,10.35,M,M,M,M
SPW,2020-09-08 06:55,-95.2101,43.1682,40.00,11.50,M,M,M,M
SPW,2020-09-08 07:05,-95.2101,43.1682,30.00,16.10,M,M,M,M
SPW,2020-09-08 07:10,-95.2101,43.1682,30.00,12.65,M,M,M,M
SPW,2020-09-08 07:15,-95.2101,43.1682,40.00,12.65,M,M,M,M
SPW,2020-09-08 07:20,-95.2101,43.1682,30.00,11.50,17.25,M,M,M
SPW,2020-09-08 07:25,-95.2101,43.1682,30.00,11.50,M,M,M,M
SPW,2020-09-08 07:30,-95.2101,43.1682,30.00,11.50,M,M,M,M
SPW,2020-09-08 07:35,-95.2101,43.1682,30.00,12.65,M,M,M,M
SPW,2020-09-08 07:40,-95.2101,43.1682,30.00,12.65,M,M,M,M
SPW,2020-09-08 07:45,-95.2101,43.1682,30.00,11.50,M,M,M,M
SPW,2020-09-08 07:50,-95.2101,43.1682,30.00,12.65,M,M,M,M
SPW,2020-09-08 07:53,-95.2101,43.1682,30.00,14.95,M,M,M,M
SPW,2020-09-08 07:55,-95.2101,43.1682,M,14.95,M,M,M,M
SPW,2020-09-08 08:00,-95.2101,43.1682,10.00,14.95,M,M,M,M
SPW,2020-09-08 08:10,-95.2101,43.1682,10.00,16.10,M,M,M,M
SPW,2020-09-08 08:15,-95.2101,43.1682,20.00,16.10,M,M,M,M
SPW,2020-09-08 08:20,-95.2101,43.1682,20.00,12.65,M,M,M,M
SPW,2020-09-08 08:25,-95.2101,43.1682,10.00,16.10,M,M,M,M
SPW,2020-09-08 08:30,-95.2101,43.1682,20.00,11.50,M,M,M,M
SPW,2020-09-08 08:35,-95.2101,43.1682,20.00,12.65,M,M,M,M
SPW,2020-09-08 08:40,-95.2101,43.1682,20.00,14.95,M,M,M,M
SPW,2020-09-08 08:45,-95.2101,43.1682,20.00,12.65,M,M,M,M
SPW,2020-09-08 08:53,-95.2101,43.1682,30.00,13.80,M,M,M,M
SPW,2020-09-08 08:55,-95.2101,43.1682,30.00,12.65,M,M,M,M
SPW,2020-09-08 09:00,-95.2101,43.1682,30.00,11.50,M,M,M,M
SPW,2020-09-08 09:05,-95.2101,43.1682,M,14.95,M,M,M,M
SPW,2020-09-08 09:10,-95.2101,43.1682,20.00,18.40,M,M,M,M
SPW,2020-09-08 09:20,-95.2101,43.1682,20.00,14.95,M,M,M,M
SPW,2020-09-08 09:25,-95.2101,43.1682,M,16.10,M,M,M,M
SPW,2020-09-08 09:30,-95.2101,43.1682,20.00,14.95,21.85,M,M,M
SPW,2020-09-08 09:35,-95.2101,43.1682,M,18.40,M,M,M,M
SPW,2020-09-08 09:45,-95.2101,43.1682,M,16.10,M,M,M,M
SPW,2020-09-08 09:50,-95.2101,43.1682,10.00,20.70,M,M,M,M
SPW,2020-09-08 09:53,-95.2101,43.1682,20.00,19.55,27.60,M,M,M
SPW,2020-09-08 09:55,-95.2101,43.1682,M,18.40,M,M,M,M
SPW,2020-09-08 10:05,-95.2101,43.1682,20.00,16.10,M,M,M,M
SPW,2020-09-08 10:10,-95.2101,43.1682,20.00,14.95,M,M,M,M
SPW,2020-09-08 10:15,-95.2101,43.1682,20.00,12.65,M,M,M,M
SPW,2020-09-08 10:20,-95.2101,43.1682,10.00,14.95,M,M,M,M
SPW,2020-09-08 10:25,-95.2101,43.1682,10.00,18.40,24.15,M,M,M
SPW,2020-09-08 10:30,-95.2101,43.1682,10.00,14.95,M,M,M,M
SPW,2020-09-08 10:35,-95.2101,43.1682,360.00,14.95,M,M,M,M
SPW,2020-09-08 10:40,-95.2101,43.1682,10.00,10.35,M,M,M,M
SPW,2020-09-08 10:45,-95.2101,43.1682,360.00,12.65,M,M,M,M
SPW,2020-09-08 10:50,-95.2101,43.1682,360.00,12.65,M,M,M,M
SPW,2020-09-08 10:53,-95.2101,43.1682,360.00,11.50,M,31.05,10.00,2020-09-08 10:22
SPW,2020-09-08 10:55,-95.2101,43.1682,360.00,10.35,M,M,M,M
SPW,2020-09-08 11:00,-95.2101,43.1682,360.00,11.50,M,M,M,M
SPW,2020-09-08 11:05,-95.2101,43.1682,20.00,14.95,M,M,M,M
SPW,2020-09-08 11:10,-95.2101,43.1682,30.00,14.95,M,M,M,M
SPW,2020-09-08 11:15,-95.2101,43.1682,M,17.25,M,M,M,M
SPW,2020-09-08 11:20,-95.2101,43.1682,M,17.25,M,M,M,M
SPW,2020-09-08 11:25,-95.2101,43.1682,30.00,12.65,M,M,M,M
SPW,2020-09-08 11:30,-95.2101,43.1682,30.00,12.65,M,M,M,M
SPW,2020-09-08 11:40,-95.2101,43.1682,20.00,17.25,24.15,M,M,M
SPW,2020-09-08 11:45,-95.2101,43.1682,10.00,19.55,M,M,M,M
SPW,2020-09-08 11:50,-95.2101,43.1682,10.00,19.55,M,M,M,M
SPW,2020-09-08 11:53,-95.2101,43.1682,20.00,17.25,26.45,M,M,M
SPW,2020-09-08 11:55,-95.2101,43.1682,10.00,16.10,M,M,M,M
SPW,2020-09-08 12:00,-95.2101,43.1682,10.00,12.65,19.55,M,M,M
SPW,2020-09-08 12:05,-95.2101,43.1682,10.00,16.10,M,M,M,M
SPW,2020-09-08 12:10,-95.2101,43.1682,10.00,17.25,M,M,M,M
SPW,2020-09-08 12:15,-95.2101,43.1682,M,16.10,M,M,M,M
SPW,2020-09-08 12:20,-95.2101,43.1682,10.00,10.35,M,M,M,M
SPW,2020-09-08 12:25,-95.2101,43.1682,10.00,11.50,17.25,M,M,M
SPW,2020-09-08 12:35,-95.2101,43.1682,350.00,11.50,M,M,M,M
SPW,2020-09-08 12:40,-95.2101,43.1682,360.00,10.35,16.10,M,M,M
SPW,2020-09-08 12:50,-95.2101,43.1682,10.00,12.65,M,M,M,M
SPW,2020-09-08 12:53,-95.2101,43.1682,10.00,14.95,M,M,M,M
SPW,2020-09-08 12:55,-95.2101,43.1682,10.00,12.65,M,M,M,M
SPW,2020-09-08 13:00,-95.2101,43.1682,10.00,11.50,M,M,M,M
SPW,2020-09-08 13:05,-95.2101,43.1682,10.00,11.50,M,M,M,M
SPW,2020-09-08 13:10,-95.2101,43.1682,10.00,12.65,M,M,M,M
SPW,2020-09-08 13:15,-95.2101,43.1682,10.00,9.20,M,M,M,M
SPW,2020-09-08 13:20,-95.2101,43.1682,10.00,11.50,M,M,M,M
SPW,2020-09-08 13:25,-95.2101,43.1682,10.00,12.65,M,M,M,M
SPW,2020-09-08 13:30,-95.2101,43.1682,20.00,12.65,M,M,M,M
SPW,2020-09-08 13:35,-95.2101,43.1682,20.00,12.65,M,M,M,M
SPW,2020-09-08 13:45,-95.2101,43.1682,360.00,11.50,M,M,M,M
SPW,2020-09-08 13:53,-95.2101,43.1682,10.00,11.50,M,M,M,M
SPW,2020-09-08 13:55,-95.2101,43.1682,10.00,9.20,M,M,M,M
SPW,2020-09-08 14:00,-95.2101,43.1682,20.00,9.20,M,M,M,M
SPW,2020-09-08 14:05,-95.2101,43.1682,20.00,5.75,M,M,M,M
SPW,2020-09-08 14:06,-95.2101,43.1682,20.00,9.20,M,M,M,M
SPW,2020-09-08 14:10,-95.2101,43.1682,30.00,11.50,M,M,M,M
SPW,2020-09-08 14:15,-95.2101,43.1682,30.00,12.65,M,M,M,M
SPW,2020-09-08 14:20,-95.2101,43.1682,20.00,12.65,M,M,M,M
SPW,2020-09-08 14:25,-95.2101,43.1682,M,17.25,M,M,M,M
SPW,2020-09-08 14:30,-95.2101,43.1682,30.00,12.65,19.55,M,M,M
SPW,2020-09-08 14:35,-95.2101,43.1682,30.00,12.65,18.40,M,M,M
SPW,2020-09-08 14:37,-95.2101,43.1682,30.00,12.65,23.00,M,M,M
SPW,2020-09-08 14:45,-95.2101,43.1682,M,18.40,M,M,M,M
SPW,2020-09-08 14:50,-95.2101,43.1682,20.00,17.25,M,M,M,M
SPW,2020-09-08 14:53,-95.2101,43.1682,20.00,12.65,24.15,M,M,M
SPW,2020-09-08 14:55,-95.2101,43.1682,20.00,14.95,21.85,M,M,M
SPW,2020-09-08 15:10,-95.2101,43.1682,M,18.40,M,M,M,M
SPW,2020-09-08 15:15,-95.2101,43.1682,30.00,14.95,M,M,M,M
SPW,2020-09-08 15:20,-95.2101,43.1682,M,16.10,M,M,M,M
SPW,2020-09-08 15:25,-95.2101,43.1682,30.00,12.65,M,M,M,M
SPW,2020-09-08 15:35,-95.2101,43.1682,30.00,12.65,M,M,M,M
SPW,2020-09-08 15:40,-95.2101,43.1682,20.00,12.65,M,M,M,M
SPW,2020-09-08 15:45,-95.2101,43.1682,10.00,14.95,M,M,M,M
SPW,2020-09-08 15:50,-95.2101,43.1682,20.00,17.25,M,M,M,M
SPW,2020-09-08 15:53,-95.2101,43.1682,20.00,14.95,23.00,M,M,M
SPW,2020-09-08 15:55,-95.2101,43.1682,20.00,14.95,M,M,M,M
SPW,2020-09-08 16:00,-95.2101,43.1682,20.00,11.50,M,M,M,M
SPW,2020-09-08 16:10,-95.2101,43.1682,10.00,10.35,M,M,M,M
SPW,2020-09-08 16:15,-95.2101,43.1682,10.00,9.20,M,M,M,M
SPW,2020-09-08 16:20,-95.2101,43.1682,10.00,11.50,M,M,M,M
SPW,2020-09-08 16:30,-95.2101,43.1682,20.00,11.50,M,M,M,M
SPW,2020-09-08 16:35,-95.2101,43.1682,20.00,12.65,M,M,M,M
SPW,2020-09-08 16:40,-95.2101,43.1682,20.00,12.65,M,M,M,M
SPW,2020-09-08 16:45,-95.2101,43.1682,20.00,12.65,M,M,M,M
SPW,2020-09-08 16:53,-95.2101,43.1682,20.00,14.95,M,M,M,M
SPW,2020-09-08 16:55,-95.2101,43.1682,20.00,12.65,M,M,M,M
SPW,2020-09-08 17:00,-95.2101,43.1682,20.00,11.50,M,M,M,M
SPW,2020-09-08 17:05,-95.2101,43.1682,20.00,12.65,M,M,M,M
SPW,2020-09-08 17:10,-95.2101,43.1682,20.00,12.65,M,M,M,M
SPW,2020-09-08 17:15,-95.2101,43.1682,20.00,10.35,M,M,M,M
SPW,2020-09-08 17:20,-95.2101,43.1682,20.00,11.50,M,M,M,M
SPW,2020-09-08 17:25,-95.2101,43.1682,20.00,12.65,M,M,M,M
SPW,2020-09-08 17:30,-95.2101,43.1682,20.00,12.65,M,M,M,M
SPW,2020-09-08 17:35,-95.2101,43.1682,20.00,11.50,17.25,M,M,M
SPW,2020-09-08 17:40,-95.2101,43.1682,20.00,11.50,18.40,M,M,M
SPW,2020-09-08 17:45,-95.2101,43.1682,10.00,12.65,M,M,M,M
SPW,2020-09-08 17:50,-95.2101,43.1682,10.00,11.50,M,M,M,M
SPW,2020-09-08 17:53,-95.2101,43.1682,10.00,14.95,M,M,M,M
SPW,2020-09-08 17:55,-95.2101,43.1682,20.00,11.50,M,M,M,M
SPW,2020-09-08 18:00,-95.2101,43.1682,10.00,14.95,M,M,M,M
SPW,2020-09-08 18:05,-95.2101,43.1682,10.00,16.10,M,M,M,M
SPW,2020-09-08 18:15,-95.2101,43.1682,10.00,14.95,20.70,M,M,M
SPW,2020-09-08 18:20,-95.2101,43.1682,10.00,14.95,M,M,M,M
SPW,2020-09-08 18:25,-95.2101,43.1682,360.00,12.65,19.55,M,M,M
SPW,2020-09-08 18:30,-95.2101,43.1682,20.00,14.95,M,M,M,M
SPW,2020-09-08 18:40,-95.2101,43.1682,20.00,12.65,M,M,M,M
SPW,2020-09-08 18:45,-95.2101,43.1682,10.00,12.65,M,M,M,M
SPW,2020-09-08 18:50,-95.2101,43.1682,10.00,12.65,M,M,M,M
SPW,2020-09-08 18:53,-95.2101,43.1682,20.00,13.80,M,M,M,M
SPW,2020-09-08 18:55,-95.2101,43.1682,10.00,12.65,M,M,M,M
SPW,2020-09-08 19:00,-95.2101,43.1682,10.00,11.50,M,M,M,M
SPW,2020-09-08 19:05,-95.2101,43.1682,10.00,17.25,M,M,M,M
SPW,2020-09-08 19:10,-95.2101,43.1682,20.00,12.65,M,M,M,M
SPW,2020-09-08 19:20,-95.2101,43.1682,20.00,10.35,M,M,M,M
SPW,2020-09-08 19:25,-95.2101,43.1682,20.00,9.20,M,M,M,M
SPW,2020-09-08 19:30,-95.2101,43.1682,360.00,11.50,M,M,M,M
SPW,2020-09-08 19:37,-95.2101,43.1682,10.00,9.20,M,M,M,M
SPW,2020-09-08 19:40,-95.2101,43.1682,10.00,10.35,M,M,M,M
SPW,2020-09-08 19:45,-95.2101,43.1682,360.00,11.50,M,M,M,M
SPW,2020-09-08 19:50,-95.2101,43.1682,360.00,12.65,M,M,M,M
SPW,2020-09-08 19:53,-95.2101,43.1682,10.00,13.80,M,M,M,M
SPW,2020-09-08 20:00,-95.2101,43.1682,360.00,12.65,M,M,M,M
SPW,2020-09-08 20:05,-95.2101,43.1682,360.00,12.65,M,M,M,M
SPW,2020-09-08 20:10,-95.2101,43.1682,360.00,16.10,M,M,M,M
SPW,2020-09-08 20:15,-95.2101,43.1682,360.00,12.65,M,M,M,M
SPW,2020-09-08 20:25,-95.2101,43.1682,360.00,10.35,M,M,M,M
SPW,2020-09-08 20:30,-95.2101,43.1682,350.00,12.65,M,M,M,M
SPW,2020-09-08 20:35,-95.2101,43.1682,360.00,12.65,18.40,M,M,M
SPW,2020-09-08 20:45,-95.2101,43.1682,360.00,11.50,M,M,M,M
SPW,2020-09-08 20:50,-95.2101,43.1682,360.00,10.35,M,M,M,M
SPW,2020-09-08 20:53,-95.2101,43.1682,10.00,10.35,M,M,M,M
SPW,2020-09-08 21:00,-95.2101,43.1682,360.00,11.50,M,M,M,M
SPW,2020-09-08 21:05,-95.2101,43.1682,360.00,10.35,M,M,M,M
SPW,2020-09-08 21:07,-95.2101,43.1682,360.00,12.65,M,M,M,M
SPW,2020-09-08 21:10,-95.2101,43.1682,360.00,12.65,M,M,M,M
SPW,2020-09-08 21:15,-95.2101,43.1682,360.00,16.10,21.85,M,M,M
SPW,2020-09-08 21:20,-95.2101,43.1682,360.00,12.65,M,M,M,M
SPW,2020-09-08 21:25,-95.2101,43.1682,360.00,12.65,M,M,M,M
SPW,2020-09-08 21:30,-95.2101,43.1682,350.00,12.65,20.70,M,M,M
SPW,2020-09-08 21:35,-95.2101,43.1682,350.00,14.95,20.70,M,M,M
SPW,2020-09-08 21:45,-95.2101,43.1682,350.00,17.25,M,M,M,M
SPW,2020-09-08 21:53,-95.2101,43.1682,360.00,18.40,27.60,M,M,M
SPW,2020-09-08 21:55,-95.2101,43.1682,360.00,17.25,M,M,M,M
SPW,2020-09-08 22:05,-95.2101,43.1682,360.00,20.70,31.05,M,M,M
SPW,2020-09-08 22:10,-95.2101,43.1682,360.00,17.25,26.45,M,M,M
SPW,2020-09-08 22:15,-95.2101,43.1682,360.00,20.70,M,M,M,M
SPW,2020-09-08 22:25,-95.2101,43.1682,10.00,21.85,27.60,M,M,M
